lessonId,title,slug,subject,strand,subStrand,learningOutcome,status,journeySource,pubStepCount,draftStepCount,pubSeverity,draftSeverity,worstSeverity,pubFlags,draftFlags,sampleText
"74475e2f-063c-4952-9dcd-0846af5695e4","Practising Treading Water with Supervision 2","g2-movement-practising-treading-water-with-supervision-2","Movement","Movement: Swimming","2.3 Basic Swimming Skills: Treading Water — 12 official lesson(s)","By the end of the lesson, the learner should be able to explore ways of moving in water, watch supervised demonstrations","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about practising treading water with supervision 2 together! hello, friend! today we will learn about practising treading water with supervision 2. are you ready? welcome"
"909dbb3b-8248-423d-af22-fff96b7e57ac","Reducing Water Wastage by Re-Using Water","g2-environmental-reducing-water-wastage-by-re-using-water","Environmental","Care for the environment","3.5 Caring for water — keeping stored water safe and re-using water","By the end of the lesson, the learner should be able to explain the importance of safe stored water and suggest simple w","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about reducing water wastage by re-using water together! hello, friend! today we will learn about reducing water wastage by re-using water. are you ready? welcome! our mi"
"15278d40-a028-40ae-91e6-b2fe6b1f647b","Identifying Rectangles, Circles, Triangles, Ovals and Squares","g2-mathematics-identifying-rectangles-circles-triangles-ovals-and-squares","Mathematics","Geometry","3.2 Shapes","By the end of the lesson, the learner should be able to: identify rectangles, circles, triangles, ovals and squares","PUBLISHED","published","10","","contaminated","empty","contaminated","FORBIDDEN: ""stretch""; QC_NO_CORRECT_INDEX","","hello! shapes are everywhere — in your classroom, your home, and outside. let's find them! today we become shape detectives! we find rectangles, circles, triangles, ovals, and squares all around us. s"
"90d22bb3-3d46-4824-bcb1-e3d26d257444","Why We Conserve Energy","g2-environmental-why-we-conserve-energy","Environmental","Care for the environment","3.5.3 Conservation of energy — energy conservation messages","By the end of the lesson, the learner should be able to recognize, create and display simple energy conservation message","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about why we conserve energy together! hello, friend! today we will learn about why we conserve energy. are you ready? welcome! our mission is to explore why we conserve "
"82b25960-27af-4ee1-bc42-578c5e8796d4","Treading Water and Staying Calm","g2-movement-treading-water-and-staying-calm","Movement","Movement: Swimming","2.3 Basic Swimming Skills: Treading Water — 12 official lesson(s)","By the end of the lesson, the learner should be able to explore ways of moving in water, watch supervised demonstrations","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about treading water and staying calm together! hello, friend! today we will learn about treading water and staying calm. are you ready? welcome! our mission is to explor"
"44ff5ced-66a0-401b-89df-47566ae901a8","Sorting and Grouping Five Shapes","g2-mathematics-sorting-and-grouping-five-shapes","Mathematics","Geometry","3.2 Shapes","By the end of the lesson, the learner should be able to: sort and group items using shape attributes","PUBLISHED","both","10","10","contaminated","contaminated","contaminated","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about sorting and grouping five shapes together! hello, friend! today we will learn about sorting and grouping five shapes. are you ready? welcome! our mission is to expl"
"bfb7a338-3615-4c12-a265-536586c105e4","Recognising Simple Energy Conservation Messages","g2-environmental-recognising-simple-energy-conservation-messages","Environmental","Care for the environment","3.5.3 Conservation of energy — energy conservation messages","By the end of the lesson, the learner should be able to recognize, create and display simple energy conservation message","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about recognising simple energy conservation messages together! hello, friend! today we will learn about recognising simple energy conservation messages. are you ready? w"
"2b6cb9da-8088-46bd-8079-2c14534218f8","Treading Water in Pairs or Groups with Supervision","g2-movement-treading-water-in-pairs-or-groups-with-supervision","Movement","Movement: Swimming","2.3 Basic Swimming Skills: Treading Water — 12 official lesson(s)","By the end of the lesson, the learner should be able to explore ways of moving in water, watch supervised demonstrations","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about treading water in pairs or groups with supervision together! hello, friend! today we will learn about treading water in pairs or groups with supervision. are you re"
"b1612ed2-525f-4f6c-a81b-48a7d9836a7e","Lines That Make Different Shapes","g2-mathematics-lines-that-make-different-shapes","Mathematics","Geometry","3.2 Shapes","By the end of the lesson, the learner should be able to: discuss types of lines that make different shapes","PUBLISHED","both","10","10","contaminated","contaminated","contaminated","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about lines that make different shapes together! hello, friend! today we will learn about lines that make different shapes. are you ready? welcome! our mission is to expl"
"814cf15e-80ae-4778-8c55-1f99ccb5f5ae","Making Patterns with Five Shapes","g2-mathematics-making-patterns-with-five-shapes","Mathematics","Geometry","3.2 Shapes","By the end of the lesson, the learner should be able to: make patterns involving rectangles, circles, triangles, ovals a","PUBLISHED","both","10","10","contaminated","contaminated","contaminated","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","FORBIDDEN: ""exercise""; GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about making patterns with five shapes together! hello, friend! today we will learn about making patterns with five shapes. are you ready? welcome! our mission is to expl"
"1831c68e-b66a-4199-9f10-9a2cdc71e8b0","Playing Simple Water Games While Treading","g2-movement-playing-simple-water-games-while-treading","Movement","Movement: Swimming","2.3 Basic Swimming Skills: Treading Water — 12 official lesson(s)","By the end of the lesson, the learner should be able to explore ways of moving in water, watch supervised demonstrations","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about playing simple water games while treading together! hello, friend! today we will learn about playing simple water games while treading. are you ready? welcome! our "
"de88264f-cc0d-4beb-8401-9fe9533387fa","Creating Energy Conservation Messages in Pairs","g2-environmental-creating-energy-conservation-messages-in-pairs","Environmental","Care for the environment","3.5.3 Conservation of energy — energy conservation messages","By the end of the lesson, the learner should be able to recognize, create and display simple energy conservation message","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about creating energy conservation messages in pairs together! hello, friend! today we will learn about creating energy conservation messages in pairs. are you ready? wel"
